time_iso,type,seq,msg_id,t1_browser_ms,t3_python_rx_ms,t4_python_ack_ms,approx_lat_ms,decode_us,process_us,encode_us,total_python_us,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,t2_python_rx_ms,t3_python_tx_ms,sync_proc_us
2026-06-07T15:48:16.991+00:00,SYNC,1,,1780847296989,,,,,,,,,,,,,,1780847296990,1780847296991,1000
2026-06-07T15:48:17.191+00:00,SYNC,2,,1780847297189,,,,,,,,,,,,,,1780847297191,1780847297191,0
2026-06-07T15:48:17.392+00:00,SYNC,3,,1780847297389,,,,,,,,,,,,,,1780847297391,1780847297391,0
2026-06-07T15:48:17.593+00:00,SYNC,4,,1780847297590,,,,,,,,,,,,,,1780847297592,1780847297592,0
2026-06-07T15:48:17.793+00:00,SYNC,5,,1780847297791,,,,,,,,,,,,,,1780847297792,1780847297793,1000
2026-06-07T15:49:00.081+00:00,SYNC,1,,1780847340078,,,,,,,,,,,,,,1780847340080,1780847340080,0
2026-06-07T15:49:00.281+00:00,SYNC,2,,1780847340279,,,,,,,,,,,,,,1780847340280,1780847340281,1000
2026-06-07T15:49:00.482+00:00,SYNC,3,,1780847340479,,,,,,,,,,,,,,1780847340481,1780847340481,0
2026-06-07T15:49:00.683+00:00,SYNC,4,,1780847340680,,,,,,,,,,,,,,1780847340682,1780847340682,0
2026-06-07T15:49:00.884+00:00,SYNC,5,,1780847340881,,,,,,,,,,,,,,1780847340883,1780847340883,0
2026-06-07T15:49:11.085+00:00,SYNC,6,,1780847351082,,,,,,,,,,,,,,1780847351085,1780847351085,0
2026-06-07T15:49:21.085+00:00,SYNC,7,,1780847361083,,,,,,,,,,,,,,1780847361084,1780847361084,0
2026-06-07T15:49:31.085+00:00,SYNC,8,,1780847371083,,,,,,,,,,,,,,1780847371084,1780847371084,0
2026-06-07T15:49:41.086+00:00,SYNC,9,,1780847381083,,,,,,,,,,,,,,1780847381085,1780847381085,0
2026-06-07T15:49:51.086+00:00,SYNC,10,,1780847391084,,,,,,,,,,,,,,1780847391085,1780847391085,0
2026-06-07T15:50:01.086+00:00,SYNC,11,,1780847401084,,,,,,,,,,,,,,1780847401085,1780847401085,0
2026-06-07T15:50:11.086+00:00,SYNC,12,,1780847411084,,,,,,,,,,,,,,1780847411085,1780847411086,1000
2026-06-07T15:50:21.087+00:00,SYNC,13,,1780847421084,,,,,,,,,,,,,,1780847421086,1780847421086,0
2026-06-07T15:50:31.087+00:00,SYNC,14,,1780847431084,,,,,,,,,,,,,,1780847431086,1780847431086,0
2026-06-07T15:50:41.087+00:00,SYNC,15,,1780847441084,,,,,,,,,,,,,,1780847441086,1780847441086,0
2026-06-07T15:50:51.087+00:00,SYNC,16,,1780847451084,,,,,,,,,,,,,,1780847451086,1780847451086,0
2026-06-07T15:51:01.087+00:00,SYNC,17,,1780847461085,,,,,,,,,,,,,,1780847461087,1780847461087,0
2026-06-07T15:51:11.088+00:00,SYNC,18,,1780847471085,,,,,,,,,,,,,,1780847471087,1780847471087,0
2026-06-07T15:51:13.441+00:00,SYNC,19,,1780847473438,,,,,,,,,,,,,,1780847473440,1780847473440,0
2026-06-07T15:51:21.090+00:00,SYNC,20,,1780847481088,,,,,,,,,,,,,,1780847481089,1780847481089,0
2026-06-07T15:51:31.090+00:00,SYNC,21,,1780847491088,,,,,,,,,,,,,,1780847491090,1780847491090,0
2026-06-07T16:13:33.216+00:00,SYNC,1,,1780848813214,,,,,,,,,,,,,,1780848813216,1780848813216,0
2026-06-07T16:13:33.418+00:00,SYNC,2,,1780848813416,,,,,,,,,,,,,,1780848813418,1780848813418,0
2026-06-07T16:13:33.619+00:00,SYNC,3,,1780848813617,,,,,,,,,,,,,,1780848813618,1780848813618,0
2026-06-07T16:13:33.832+00:00,SYNC,4,,1780848813823,,,,,,,,,,,,,,1780848813826,1780848813827,1000
2026-06-07T16:13:34.026+00:00,SYNC,5,,1780848814023,,,,,,,,,,,,,,1780848814025,1780848814026,1000
2026-06-07T16:13:44.227+00:00,SYNC,6,,1780848824224,,,,,,,,,,,,,,1780848824226,1780848824227,1000
2026-06-07T16:13:54.227+00:00,SYNC,7,,1780848834225,,,,,,,,,,,,,,1780848834227,1780848834227,0
2026-06-07T16:14:04.227+00:00,SYNC,8,,1780848844225,,,,,,,,,,,,,,1780848844227,1780848844227,0
2026-06-07T16:14:14.227+00:00,SYNC,9,,1780848854226,,,,,,,,,,,,,,1780848854227,1780848854227,0
2026-06-07T17:22:55.976+00:00,SYNC,1,,1780852975973,,,,,,,,,,,,,,1780852975975,1780852975975,0
2026-06-07T17:22:55.979+00:00,SYNC,2,,1780852975974,,,,,,,,,,,,,,1780852975978,1780852975978,0
2026-06-07T17:22:56.178+00:00,TWIST,3,50,1780852976173,1780852976176,0,3,493,401,423,1317,0.0,0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:56.252+00:00,TWIST,4,51,1780852976246,1780852976249,0,3,449,453,366,1268,0.0,0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:56.289+00:00,TWIST,5,52,1780852976283,1780852976286,0,3,520,506,668,1694,0.0,0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:56.407+00:00,TWIST,6,53,1780852976401,1780852976404,0,3,448,526,383,1357,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:56.433+00:00,TWIST,7,54,1780852976426,1780852976430,0,4,970,559,527,2056,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:56.479+00:00,TWIST,8,55,1780852976473,1780852976476,0,3,557,717,513,1787,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:56.539+00:00,TWIST,9,56,1780852976533,1780852976536,0,3,614,670,551,1835,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:56.583+00:00,TWIST,10,57,1780852976577,1780852976580,0,3,588,538,491,1617,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:56.630+00:00,TWIST,11,58,1780852976623,1780852976627,0,4,534,544,866,1944,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:56.678+00:00,TWIST,12,59,1780852976673,1780852976675,0,2,418,440,349,1207,0.0,-0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:22:56.732+00:00,TWIST,13,60,1780852976725,1780852976728,0,3,539,507,521,1567,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:56.790+00:00,TWIST,14,61,1780852976782,1780852976787,0,5,705,488,634,1827,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:56.853+00:00,TWIST,15,62,1780852976847,1780852976850,0,3,497,524,422,1443,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:56.895+00:00,TWIST,16,63,1780852976888,1780852976892,0,4,594,574,510,1678,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:56.930+00:00,TWIST,17,64,1780852976923,1780852976926,0,3,646,933,700,2279,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:56.995+00:00,TWIST,18,65,1780852976973,1780852976982,0,9,494,10650,487,11631,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:57.032+00:00,TWIST,19,66,1780852977023,1780852977027,0,4,518,2565,530,3613,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:57.081+00:00,TWIST,20,67,1780852977073,1780852977077,0,4,539,1006,511,2056,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:57.128+00:00,TWIST,21,68,1780852977123,1780852977126,0,3,558,533,473,1564,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:57.179+00:00,TWIST,22,69,1780852977173,1780852977176,0,3,621,397,552,1570,0.0,0.0,0.0,0.0,0.0,0.5,,,
2026-06-07T17:22:57.231+00:00,TWIST,23,70,1780852977223,1780852977226,0,3,537,2587,505,3629,0.0,-0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:22:57.288+00:00,TWIST,24,71,1780852977278,1780852977282,0,4,510,543,3598,4651,0.0,-0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:22:57.331+00:00,TWIST,25,72,1780852977325,1780852977328,0,3,557,1036,516,2109,0.0,-0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:22:57.390+00:00,TWIST,26,73,1780852977384,1780852977387,0,3,604,572,538,1714,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:57.447+00:00,TWIST,27,74,1780852977440,1780852977444,0,4,674,831,451,1956,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:57.498+00:00,TWIST,28,75,1780852977493,1780852977496,0,3,376,524,435,1335,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:57.538+00:00,TWIST,29,76,1780852977532,1780852977535,0,3,564,513,506,1583,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:57.638+00:00,TWIST,30,77,1780852977632,1780852977635,0,3,595,559,604,1758,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:22:57.683+00:00,TWIST,31,78,1780852977676,1780852977680,0,4,610,560,1075,2245,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:22:57.756+00:00,TWIST,32,79,1780852977741,1780852977745,0,4,575,5215,559,6349,0.0,0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:57.801+00:00,TWIST,33,80,1780852977794,1780852977798,0,4,665,736,432,1833,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:57.870+00:00,TWIST,34,81,1780852977859,1780852977863,0,4,717,488,4512,5717,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:57.937+00:00,TWIST,35,82,1780852977902,1780852977917,0,15,508,12130,608,13246,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:58.097+00:00,TWIST,36,83,1780852978079,1780852978082,0,3,546,570,494,1610,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:58.328+00:00,TWIST,37,84,1780852978320,1780852978325,0,5,757,967,637,2361,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:22:58.405+00:00,TWIST,38,85,1780852978390,1780852978397,0,7,2258,648,644,3550,0.0,0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:58.441+00:00,TWIST,39,86,1780852978431,1780852978437,0,6,616,557,1532,2705,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:58.497+00:00,TWIST,40,87,1780852978475,1780852978483,0,8,574,4905,2067,7546,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:58.570+00:00,TWIST,41,88,1780852978564,1780852978568,0,4,641,522,466,1629,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:58.598+00:00,TWIST,42,89,1780852978587,1780852978592,0,5,546,473,4267,5286,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:58.716+00:00,TWIST,43,90,1780852978711,1780852978713,0,2,321,414,356,1091,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:58.770+00:00,TWIST,44,91,1780852978750,1780852978755,0,5,4401,501,5195,10097,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:58.847+00:00,TWIST,45,92,1780852978843,1780852978845,0,2,476,475,504,1455,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:58.895+00:00,TWIST,46,93,1780852978886,1780852978890,0,4,672,1554,618,2844,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:58.930+00:00,TWIST,47,94,1780852978923,1780852978927,0,4,562,750,587,1899,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:58.983+00:00,TWIST,48,95,1780852978973,1780852978979,0,6,1688,659,508,2855,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:59.030+00:00,TWIST,49,96,1780852979023,1780852979027,0,4,607,953,565,2125,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:59.083+00:00,TWIST,50,97,1780852979075,1780852979080,0,5,689,475,520,1684,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:59.131+00:00,TWIST,51,98,1780852979123,1780852979128,0,5,654,987,524,2165,0.0,0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:59.191+00:00,TWIST,52,99,1780852979182,1780852979186,0,4,768,2122,751,3641,0.0,0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:59.255+00:00,TWIST,53,100,1780852979249,1780852979253,0,4,494,715,377,1586,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:59.294+00:00,TWIST,54,101,1780852979287,1780852979291,0,4,531,539,786,1856,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:59.330+00:00,TWIST,55,102,1780852979323,1780852979326,0,3,516,1685,432,2633,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:59.379+00:00,TWIST,56,103,1780852979373,1780852979376,0,3,567,623,501,1691,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:59.441+00:00,TWIST,57,104,1780852979435,1780852979439,0,4,362,434,384,1180,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:59.491+00:00,TWIST,58,105,1780852979483,1780852979486,0,3,648,740,548,1936,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:59.535+00:00,TWIST,59,106,1780852979527,1780852979531,0,4,535,914,580,2029,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:59.581+00:00,TWIST,60,107,1780852979574,1780852979577,0,3,1298,525,471,2294,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:22:59.650+00:00,TWIST,61,108,1780852979638,1780852979644,0,6,680,813,652,2145,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:59.710+00:00,TWIST,62,109,1780852979703,1780852979707,0,4,586,449,628,1663,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:22:59.755+00:00,SYNC,63,,1780852979748,,,,,,,,,,,,,,1780852979754,1780852979754,0
2026-06-07T17:23:00.378+00:00,TWIST,64,110,1780852980373,1780852980376,0,3,522,491,431,1444,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:00.430+00:00,TWIST,65,111,1780852980424,1780852980427,0,3,446,535,375,1356,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:00.479+00:00,TWIST,66,112,1780852980473,1780852980476,0,3,491,593,540,1624,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:00.530+00:00,TWIST,67,113,1780852980523,1780852980527,0,4,872,541,515,1928,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:00.578+00:00,TWIST,68,114,1780852980573,1780852980576,0,3,552,336,432,1320,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:00.629+00:00,TWIST,69,115,1780852980623,1780852980626,0,3,604,515,489,1608,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:00.682+00:00,TWIST,70,116,1780852980675,1780852980679,0,4,488,609,435,1532,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:00.743+00:00,TWIST,71,117,1780852980737,1780852980740,0,3,633,755,535,1923,0.0,0.0,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:00.793+00:00,TWIST,72,118,1780852980786,1780852980789,0,3,453,523,435,1411,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:00.835+00:00,TWIST,73,119,1780852980826,1780852980830,0,4,1791,1082,793,3666,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:00.899+00:00,TWIST,74,120,1780852980892,1780852980896,0,4,614,607,536,1757,0.0,0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:00.930+00:00,TWIST,75,121,1780852980923,1780852980926,0,3,605,780,642,2027,0.0,0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:00.981+00:00,TWIST,76,122,1780852980973,1780852980976,0,3,428,417,3018,3863,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:01.041+00:00,TWIST,77,123,1780852981036,1780852981039,0,3,545,489,463,1497,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:01.086+00:00,TWIST,78,124,1780852981080,1780852981084,0,4,529,316,481,1326,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:01.129+00:00,TWIST,79,125,1780852981123,1780852981126,0,3,473,602,423,1498,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:01.179+00:00,TWIST,80,126,1780852981173,1780852981176,0,3,545,535,427,1507,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:01.229+00:00,TWIST,81,127,1780852981223,1780852981226,0,3,645,498,502,1645,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:01.278+00:00,TWIST,82,128,1780852981273,1780852981276,0,3,459,472,482,1413,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:01.329+00:00,TWIST,83,129,1780852981323,1780852981326,0,3,515,523,460,1498,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:01.383+00:00,TWIST,84,130,1780852981373,1780852981378,0,5,640,2705,581,3926,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:01.444+00:00,TWIST,85,131,1780852981438,1780852981441,0,3,546,565,495,1606,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:01.482+00:00,TWIST,86,132,1780852981475,1780852981478,0,3,468,1650,488,2606,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:01.538+00:00,TWIST,87,133,1780852981529,1780852981531,0,2,514,4208,534,5256,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:01.633+00:00,TWIST,88,134,1780852981619,1780852981624,0,5,606,6780,512,7898,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:01.647+00:00,TWIST,89,135,1780852981624,1780852981641,0,17,646,1432,1583,3661,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:01.693+00:00,TWIST,90,136,1780852981683,1780852981686,0,3,551,723,3545,4819,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:01.786+00:00,TWIST,91,137,1780852981776,1780852981780,0,4,479,569,453,1501,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:01.931+00:00,TWIST,92,138,1780852981911,1780852981925,0,14,518,456,4506,5480,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:02.118+00:00,TWIST,93,139,1780852982090,1780852982106,0,16,496,565,463,1524,0.0,0.0,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:02.194+00:00,TWIST,94,140,1780852982172,1780852982179,0,7,525,517,12149,13191,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:02.256+00:00,TWIST,95,141,1780852982249,1780852982253,0,4,623,839,508,1970,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:02.306+00:00,TWIST,96,142,1780852982293,1780852982303,0,10,578,493,537,1608,0.0,0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:02.333+00:00,TWIST,97,143,1780852982323,1780852982327,0,4,599,574,4141,5314,0.0,0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:02.411+00:00,TWIST,98,144,1780852982404,1780852982408,0,4,604,437,535,1576,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:02.432+00:00,TWIST,99,145,1780852982424,1780852982427,0,3,565,654,797,2016,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:02.486+00:00,TWIST,100,146,1780852982473,1780852982478,0,5,596,6185,537,7318,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:02.530+00:00,TWIST,101,147,1780852982523,1780852982527,0,4,576,479,493,1548,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:02.589+00:00,TWIST,102,148,1780852982580,1780852982582,0,2,506,458,4195,5159,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:02.632+00:00,TWIST,103,149,1780852982623,1780852982629,0,6,1064,644,458,2166,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:02.697+00:00,TWIST,104,150,1780852982689,1780852982692,0,3,1561,546,561,2668,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:02.734+00:00,TWIST,105,151,1780852982727,1780852982730,0,3,565,456,978,1999,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:02.807+00:00,TWIST,106,152,1780852982796,1780852982801,0,5,556,3710,662,4928,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:02.859+00:00,TWIST,107,153,1780852982847,1780852982852,0,5,543,4343,507,5393,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:02.885+00:00,TWIST,108,154,1780852982879,1780852982882,0,3,527,605,383,1515,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:02.935+00:00,TWIST,109,155,1780852982928,1780852982931,0,3,559,448,1423,2430,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:02.998+00:00,TWIST,110,156,1780852982989,1780852982993,0,4,530,569,2452,3551,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:03.033+00:00,TWIST,111,157,1780852983027,1780852983030,0,3,480,420,1477,2377,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:03.085+00:00,TWIST,112,158,1780852983074,1780852983082,0,8,515,443,420,1378,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:03.136+00:00,TWIST,113,159,1780852983123,1780852983130,0,7,519,753,431,1703,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:03.242+00:00,TWIST,114,160,1780852983236,1780852983239,0,3,579,678,551,1808,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:03.295+00:00,TWIST,115,161,1780852983288,1780852983291,0,3,506,587,409,1502,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:03.362+00:00,TWIST,116,162,1780852983356,1780852983359,0,3,552,566,649,1767,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:03.390+00:00,TWIST,117,163,1780852983385,1780852983387,0,2,442,518,358,1318,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:03.446+00:00,TWIST,118,164,1780852983432,1780852983441,0,9,1083,569,2115,3767,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:03.484+00:00,TWIST,119,165,1780852983478,1780852983481,0,3,507,557,447,1511,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:03.538+00:00,TWIST,120,166,1780852983528,1780852983534,0,6,543,628,488,1659,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:03.596+00:00,TWIST,121,167,1780852983589,1780852983592,0,3,555,1118,539,2212,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:03.635+00:00,TWIST,122,168,1780852983628,1780852983632,0,4,720,496,567,1783,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:03.678+00:00,TWIST,123,169,1780852983673,1780852983676,0,3,531,506,448,1485,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:03.735+00:00,SYNC,124,,1780852983730,,,,,,,,,,,,,,1780852983733,1780852983734,1000
2026-06-07T17:23:03.798+00:00,TWIST,125,170,1780852983790,1780852983793,0,3,626,1303,748,2677,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:03.863+00:00,TWIST,126,171,1780852983855,1780852983860,0,5,510,496,498,1504,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:03.894+00:00,TWIST,127,172,1780852983888,1780852983891,0,3,569,542,519,1630,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:03.942+00:00,TWIST,128,173,1780852983935,1780852983939,0,4,387,403,502,1292,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:03.990+00:00,TWIST,129,174,1780852983976,1780852983987,0,11,370,503,337,1210,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:04.032+00:00,TWIST,130,175,1780852984024,1780852984028,0,4,399,777,503,1679,0.0,-0.5,0.0,0.0,0.0,0.0,,,
2026-06-07T17:23:04.128+00:00,TWIST,131,176,1780852984123,1780852984125,0,2,476,425,449,1350,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:04.179+00:00,TWIST,132,177,1780852984173,1780852984176,0,3,568,408,496,1472,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:04.778+00:00,TWIST,133,178,1780852984773,1780852984775,0,2,450,371,369,1190,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:04.828+00:00,TWIST,134,179,1780852984823,1780852984826,0,3,484,340,390,1214,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:04.881+00:00,TWIST,135,180,1780852984873,1780852984876,0,3,608,2104,657,3369,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:04.932+00:00,TWIST,136,181,1780852984926,1780852984929,0,3,649,630,561,1840,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:04.986+00:00,TWIST,137,182,1780852984980,1780852984983,0,3,559,515,509,1583,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:05.039+00:00,TWIST,138,183,1780852985033,1780852985036,0,3,568,479,538,1585,0.0,0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:05.104+00:00,TWIST,139,184,1780852985098,1780852985101,0,3,645,599,560,1804,0.0,0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:05.134+00:00,TWIST,140,185,1780852985128,1780852985131,0,3,506,587,521,1614,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:05.181+00:00,TWIST,141,186,1780852985174,1780852985178,0,4,612,586,504,1702,0.0,0.0,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:05.229+00:00,TWIST,142,187,1780852985223,1780852985226,0,3,585,1106,509,2200,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:05.290+00:00,TWIST,143,188,1780852985286,1780852985288,0,2,341,378,390,1109,0.0,-0.5,0.0,0.0,0.0,0.5,,,
2026-06-07T17:23:05.335+00:00,TWIST,144,189,1780852985329,1780852985332,0,3,483,514,407,1404,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
2026-06-07T17:23:05.380+00:00,TWIST,145,190,1780852985373,1780852985375,0,2,853,902,466,2221,0.0,-0.5,0.0,0.0,0.0,-0.5,,,
